date,adm0_name,adm1_name,school_closure,travel_ban_local_opt,no_gathering,travel_ban_intl_out,work_from_home,testing_regime,home_isolation,religious_closure,cum_confirmed_cases,cum_confirmed_cases_imputed,population
2020-03-06,IRN,Tehran,1,1,1,1,1,0,0,0,719.0,1317,13267637.0
2020-03-06,IRN,West Azarbaijan,1,1,1,1,1,0,0,0,7.0,7,3265219.0
2020-03-06,IRN,Yazd,1,1,1,1,1,0,0,0,55.0,55,1138533.0
2020-03-06,IRN,Zanjan,1,1,1,1,1,0,0,0,48.0,48,1057461.0
2020-03-07,IRN,Alborz,1,1,1,1,1,0,0,0,259.0,368,2712400.0
2020-03-07,IRN,Ardebil,1,1,1,1,1,0,0,0,38.0,38,1270420.0
2020-03-07,IRN,Bushehr,1,1,1,1,1,0,0,0,8.0,8,1163400.0
2020-03-07,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,0,0,0,16.0,16,947763.0
2020-03-07,IRN,East Azarbaijan,1,1,1,1,1,0,0,0,43.0,43,3909652.0
2020-03-07,IRN,Esfahan,1,1,1,1,1,1,0,0,409.0,455,5120850.0
2020-03-07,IRN,Fars,1,1,1,1,1,0,0,0,79.0,107,4851274.0
2020-03-07,IRN,Gilan,1,1,1,1,1,1,0,0,378.0,477,2530696.0
2020-03-07,IRN,Golestan,1,1,1,1,1,0,0,0,162.0,162,1868819.0
2020-03-07,IRN,Hamadan,1,1,1,1,1,0,0,0,29.0,39,1738234.0
2020-03-07,IRN,Hormozgan,1,1,1,1,1,0,0,0,23.0,30,1776415.0
2020-03-07,IRN,Ilam,1,1,1,1,1,0,0,0,13.0,16,580158.0
2020-03-07,IRN,Kerman,1,1,1,1,1,0,0,0,,33,3164718.0
2020-03-07,IRN,Kermanshah,1,1,1,1,1,0,0,0,29.0,36,1952434.0
2020-03-07,IRN,Khuzestan,1,1,1,1,1,0,0,0,48.0,79,4710509.0
2020-03-07,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,0,0,0,6.0,6,713052.0
2020-03-07,IRN,Kordestan,1,1,1,1,1,0,0,0,44.0,44,1603011.0
2020-03-07,IRN,Lorestan,1,1,1,1,1,0,0,0,105.0,133,1760649.0
2020-03-07,IRN,Markazi,1,1,1,1,1,0,0,0,191.0,346,1429475.0
2020-03-07,IRN,Mazandaran,1,1,1,1,1,0,0,0,587.0,626,3283582.0
2020-03-07,IRN,North Khorasan,1,1,1,1,1,0,0,0,23.0,23,863092.0
2020-03-07,IRN,Qazvin,1,1,1,1,1,0,0,0,131.0,131,1273761.0
2020-03-07,IRN,Qom,1,1,1,1,1,1,0,0,554.0,660,1292283.0
2020-03-07,IRN,Razavi Khorasan,1,1,1,1,1,0,0,0,126.0,186,6434501.0
2020-03-07,IRN,Semnan,1,1,1,1,1,0,0,0,121.0,131,702360.0
2020-03-07,IRN,Sistan and Baluchestan,1,1,1,1,1,0,0,0,33.0,40,2775014.0
2020-03-07,IRN,South Khorasan,1,1,1,1,1,0,0,0,15.0,22,768898.0
2020-03-07,IRN,Tehran,1,1,1,1,1,0,0,0,845.0,1443,13267637.0
2020-03-07,IRN,West Azarbaijan,1,1,1,1,1,0,0,0,29.0,29,3265219.0
2020-03-07,IRN,Yazd,1,1,1,1,1,0,0,0,79.0,79,1138533.0
2020-03-07,IRN,Zanjan,1,1,1,1,1,0,0,0,50.0,50,1057461.0
2020-03-08,IRN,Alborz,1,1,1,1,1,0,0,0,261.0,370,2712400.0
2020-03-08,IRN,Ardebil,1,1,1,1,1,0,0,0,47.0,47,1270420.0
2020-03-08,IRN,Bushehr,1,1,1,1,1,0,0,0,10.0,10,1163400.0
2020-03-08,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,0,0,0,21.0,21,947763.0
2020-03-08,IRN,East Azarbaijan,1,1,1,1,1,0,0,0,73.0,73,3909652.0
2020-03-08,IRN,Esfahan,1,1,1,1,1,1,0,0,489.0,535,5120850.0
2020-03-08,IRN,Fars,1,1,1,1,1,0,0,0,88.0,116,4851274.0
2020-03-08,IRN,Gilan,1,1,1,1,1,1,0,0,380.0,479,2530696.0
2020-03-08,IRN,Golestan,1,1,1,1,1,0,0,0,175.0,175,1868819.0
2020-03-08,IRN,Hamadan,1,1,1,1,1,0,0,0,55.0,65,1738234.0
2020-03-08,IRN,Hormozgan,1,1,1,1,1,0,0,0,28.0,35,1776415.0
2020-03-08,IRN,Ilam,1,1,1,1,1,0,0,0,13.0,16,580158.0
2020-03-08,IRN,Kerman,1,1,1,1,1,0,0,0,,37,3164718.0
2020-03-08,IRN,Kermanshah,1,1,1,1,1,0,0,0,31.0,38,1952434.0
2020-03-08,IRN,Khuzestan,1,1,1,1,1,0,0,0,53.0,84,4710509.0
2020-03-08,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,0,0,0,9.0,9,713052.0
2020-03-08,IRN,Kordestan,1,1,1,1,1,0,0,0,63.0,63,1603011.0
2020-03-08,IRN,Lorestan,1,1,1,1,1,0,0,0,142.0,170,1760649.0
2020-03-08,IRN,Markazi,1,1,1,1,1,0,0,0,261.0,416,1429475.0
2020-03-08,IRN,Mazandaran,1,1,1,1,1,0,0,0,601.0,640,3283582.0
2020-03-08,IRN,North Khorasan,1,1,1,1,1,0,0,0,24.0,24,863092.0
2020-03-08,IRN,Qazvin,1,1,1,1,1,0,0,0,160.0,160,1273761.0
2020-03-08,IRN,Qom,1,1,1,1,1,1,0,0,571.0,677,1292283.0
2020-03-08,IRN,Razavi Khorasan,1,1,1,1,1,0,0,0,145.0,205,6434501.0
2020-03-08,IRN,Semnan,1,1,1,1,1,0,0,0,158.0,168,702360.0
2020-03-08,IRN,Sistan and Baluchestan,1,1,1,1,1,0,0,0,33.0,40,2775014.0
2020-03-08,IRN,South Khorasan,1,1,1,1,1,0,0,0,,30,768898.0
2020-03-08,IRN,Tehran,1,1,1,1,1,0,0,0,1111.0,1709,13267637.0
2020-03-08,IRN,West Azarbaijan,1,1,1,1,1,0,0,0,36.0,36,3265219.0
2020-03-08,IRN,Yazd,1,1,1,1,1,0,0,0,85.0,85,1138533.0
2020-03-08,IRN,Zanjan,1,1,1,1,1,0,0,0,51.0,51,1057461.0
2020-03-09,IRN,Alborz,1,1,1,1,1,0,0,0,261.0,370,2712400.0
2020-03-09,IRN,Ardebil,1,1,1,1,1,0,0,0,69.0,69,1270420.0
2020-03-09,IRN,Bushehr,1,1,1,1,1,0,0,0,11.0,11,1163400.0
2020-03-09,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,0,0,0,26.0,26,947763.0
2020-03-09,IRN,East Azarbaijan,1,1,1,1,1,0,0,0,95.0,95,3909652.0
2020-03-09,IRN,Esfahan,1,1,1,1,1,1,0,0,526.0,572,5120850.0
2020-03-09,IRN,Fars,1,1,1,1,1,0,0,0,117.0,145,4851274.0
2020-03-09,IRN,Gilan,1,1,1,1,1,1,0,0,408.0,507,2530696.0
2020-03-09,IRN,Golestan,1,1,1,1,1,0,0,0,175.0,175,1868819.0
2020-03-09,IRN,Hamadan,1,1,1,1,1,0,0,0,55.0,65,1738234.0
2020-03-09,IRN,Hormozgan,1,1,1,1,1,0,0,0,45.0,52,1776415.0
2020-03-09,IRN,Ilam,1,1,1,1,1,0,0,0,29.0,32,580158.0
2020-03-09,IRN,Kerman,1,1,1,1,1,0,0,0,34.0,41,3164718.0
2020-03-09,IRN,Kermanshah,1,1,1,1,1,0,0,0,42.0,49,1952434.0
2020-03-09,IRN,Khuzestan,1,1,1,1,1,0,0,0,57.0,88,4710509.0
2020-03-09,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,0,0,0,9.0,9,713052.0
2020-03-09,IRN,Kordestan,1,1,1,1,1,0,0,0,66.0,66,1603011.0
2020-03-09,IRN,Lorestan,1,1,1,1,1,0,0,0,149.0,177,1760649.0
2020-03-09,IRN,Markazi,1,1,1,1,1,0,0,0,315.0,470,1429475.0
2020-03-09,IRN,Mazandaran,1,1,1,1,1,0,0,0,614.0,653,3283582.0
2020-03-09,IRN,North Khorasan,1,1,1,1,1,0,0,0,34.0,34,863092.0
2020-03-09,IRN,Qazvin,1,1,1,1,1,0,0,0,200.0,200,1273761.0
2020-03-09,IRN,Qom,1,1,1,1,1,1,0,0,598.0,704,1292283.0
2020-03-09,IRN,Razavi Khorasan,1,1,1,1,1,0,0,0,174.0,234,6434501.0
2020-03-09,IRN,Semnan,1,1,1,1,1,0,0,0,203.0,213,702360.0
2020-03-09,IRN,Sistan and Baluchestan,1,1,1,1,1,0,0,0,33.0,40,2775014.0
2020-03-09,IRN,South Khorasan,1,1,1,1,1,0,0,0,34.0,41,768898.0
2020-03-09,IRN,Tehran,1,1,1,1,1,0,0,0,1251.0,1849,13267637.0
2020-03-09,IRN,West Azarbaijan,1,1,1,1,1,0,0,0,65.0,65,3265219.0
2020-03-09,IRN,Yazd,1,1,1,1,1,0,0,0,88.0,88,1138533.0
2020-03-09,IRN,Zanjan,1,1,1,1,1,0,0,0,66.0,66,1057461.0
2020-03-10,IRN,Alborz,1,1,1,1,1,0,0,0,293.0,402,2712400.0
2020-03-10,IRN,Ardebil,1,1,1,1,1,0,0,0,88.0,88,1270420.0
2020-03-10,IRN,Bushehr,1,1,1,1,1,0,0,0,18.0,18,1163400.0
2020-03-10,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,0,0,0,37.0,37,947763.0
2020-03-10,IRN,East Azarbaijan,1,1,1,1,1,0,0,0,112.0,112,3909652.0
2020-03-10,IRN,Esfahan,1,1,1,1,1,1,0,0,543.0,589,5120850.0
2020-03-10,IRN,Fars,1,1,1,1,1,0,0,0,135.0,163,4851274.0
2020-03-10,IRN,Gilan,1,1,1,1,1,1,0,0,408.0,507,2530696.0
2020-03-10,IRN,Golestan,1,1,1,1,1,0,0,0,179.0,179,1868819.0
2020-03-10,IRN,Hamadan,1,1,1,1,1,0,0,0,72.0,82,1738234.0
2020-03-10,IRN,Hormozgan,1,1,1,1,1,0,0,0,62.0,69,1776415.0
2020-03-10,IRN,Ilam,1,1,1,1,1,0,0,0,54.0,57,580158.0
2020-03-10,IRN,Kerman,1,1,1,1,1,0,0,0,38.0,45,3164718.0
2020-03-10,IRN,Kermanshah,1,1,1,1,1,0,0,0,49.0,56,1952434.0
2020-03-10,IRN,Khuzestan,1,1,1,1,1,0,0,0,94.0,125,4710509.0
2020-03-10,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,0,0,0,11.0,11,713052.0
2020-03-10,IRN,Kordestan,1,1,1,1,1,0,0,0,78.0,78,1603011.0
2020-03-10,IRN,Lorestan,1,1,1,1,1,0,0,0,174.0,202,1760649.0
2020-03-10,IRN,Markazi,1,1,1,1,1,0,0,0,342.0,497,1429475.0
2020-03-10,IRN,Mazandaran,1,1,1,1,1,0,0,0,867.0,906,3283582.0
2020-03-10,IRN,North Khorasan,1,1,1,1,1,0,0,0,34.0,34,863092.0
2020-03-10,IRN,Qazvin,1,1,1,1,1,0,0,0,210.0,210,1273761.0
2020-03-10,IRN,Qom,1,1,1,1,1,1,0,0,637.0,743,1292283.0
2020-03-10,IRN,Razavi Khorasan,1,1,1,1,1,0,0,0,213.0,273,6434501.0
2020-03-10,IRN,Semnan,1,1,1,1,1,0,0,0,204.0,214,702360.0
2020-03-10,IRN,Sistan and Baluchestan,1,1,1,1,1,0,0,0,39.0,46,2775014.0
2020-03-10,IRN,South Khorasan,1,1,1,1,1,0,0,0,48.0,55,768898.0
2020-03-10,IRN,Tehran,1,1,1,1,1,0,0,0,1420.0,2018,13267637.0
2020-03-10,IRN,West Azarbaijan,1,1,1,1,1,0,0,0,69.0,69,3265219.0
2020-03-10,IRN,Yazd,1,1,1,1,1,0,0,0,125.0,125,1138533.0
2020-03-10,IRN,Zanjan,1,1,1,1,1,0,0,0,77.0,77,1057461.0
2020-03-11,IRN,Alborz,1,1,1,1,1,0,0,0,338.0,447,2712400.0
2020-03-11,IRN,Ardebil,1,1,1,1,1,0,0,0,89.0,89,1270420.0
2020-03-11,IRN,Bushehr,1,1,1,1,1,0,0,0,18.0,18,1163400.0
2020-03-11,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,0,0,0,38.0,38,947763.0
2020-03-11,IRN,East Azarbaijan,1,1,1,1,1,0,0,0,141.0,141,3909652.0
2020-03-11,IRN,Esfahan,1,1,1,1,1,1,0,0,713.0,759,5120850.0
2020-03-11,IRN,Fars,1,1,1,1,1,0,0,0,154.0,182,4851274.0
2020-03-11,IRN,Gilan,1,1,1,1,1,1,0,0,413.0,512,2530696.0
2020-03-11,IRN,Golestan,1,1,1,1,1,0,0,0,188.0,188,1868819.0
2020-03-11,IRN,Hamadan,1,1,1,1,1,0,0,0,79.0,89,1738234.0
2020-03-11,IRN,Hormozgan,1,1,1,1,1,0,0,0,72.0,79,1776415.0
2020-03-11,IRN,Ilam,1,1,1,1,1,0,0,0,60.0,63,580158.0
2020-03-11,IRN,Kerman,1,1,1,1,1,0,0,0,56.0,63,3164718.0
2020-03-11,IRN,Kermanshah,1,1,1,1,1,0,0,0,57.0,64,1952434.0
2020-03-11,IRN,Khuzestan,1,1,1,1,1,0,0,0,111.0,142,4710509.0
2020-03-11,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,0,0,0,11.0,11,713052.0
2020-03-11,IRN,Kordestan,1,1,1,1,1,0,0,0,84.0,84,1603011.0
2020-03-11,IRN,Lorestan,1,1,1,1,1,0,0,0,183.0,211,1760649.0
2020-03-11,IRN,Markazi,1,1,1,1,1,0,0,0,373.0,528,1429475.0
2020-03-11,IRN,Mazandaran,1,1,1,1,1,0,0,0,899.0,938,3283582.0
2020-03-11,IRN,North Khorasan,1,1,1,1,1,0,0,0,45.0,45,863092.0
2020-03-11,IRN,Qazvin,1,1,1,1,1,0,0,0,237.0,237,1273761.0
2020-03-11,IRN,Qom,1,1,1,1,1,1,0,0,690.0,796,1292283.0
2020-03-11,IRN,Razavi Khorasan,1,1,1,1,1,0,0,0,247.0,307,6434501.0
2020-03-11,IRN,Semnan,1,1,1,1,1,0,0,0,267.0,277,702360.0
2020-03-11,IRN,Sistan and Baluchestan,1,1,1,1,1,0,0,0,43.0,50,2775014.0
2020-03-11,IRN,South Khorasan,1,1,1,1,1,0,0,0,63.0,70,768898.0
2020-03-11,IRN,Tehran,1,1,1,1,1,0,0,0,1676.0,2274,13267637.0
2020-03-11,IRN,West Azarbaijan,1,1,1,1,1,0,0,0,96.0,96,3265219.0
2020-03-11,IRN,Yazd,1,1,1,1,1,0,0,0,148.0,148,1138533.0
2020-03-11,IRN,Zanjan,1,1,1,1,1,0,0,0,99.0,99,1057461.0
2020-03-12,IRN,Alborz,1,1,1,1,1,0,0,0,412.0,521,2712400.0
2020-03-12,IRN,Ardebil,1,1,1,1,1,0,0,0,103.0,103,1270420.0
2020-03-12,IRN,Bushehr,1,1,1,1,1,0,0,0,21.0,21,1163400.0
2020-03-12,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,0,0,0,49.0,49,947763.0
2020-03-12,IRN,East Azarbaijan,1,1,1,1,1,0,0,0,148.0,148,3909652.0
2020-03-12,IRN,Esfahan,1,1,1,1,1,1,0,0,717.0,763,5120850.0
2020-03-12,IRN,Fars,1,1,1,1,1,0,0,0,183.0,211,4851274.0
2020-03-12,IRN,Gilan,1,1,1,1,1,1,0,0,497.0,596,2530696.0
2020-03-12,IRN,Golestan,1,1,1,1,1,0,0,0,213.0,213,1868819.0
2020-03-12,IRN,Hamadan,1,1,1,1,1,0,0,0,91.0,101,1738234.0
2020-03-12,IRN,Hormozgan,1,1,1,1,1,0,0,0,72.0,79,1776415.0
2020-03-12,IRN,Ilam,1,1,1,1,1,0,0,0,67.0,70,580158.0
2020-03-12,IRN,Kerman,1,1,1,1,1,0,0,0,63.0,70,3164718.0
2020-03-12,IRN,Kermanshah,1,1,1,1,1,0,0,0,77.0,84,1952434.0
2020-03-12,IRN,Khuzestan,1,1,1,1,1,0,0,0,142.0,173,4710509.0
2020-03-12,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,0,0,0,26.0,26,713052.0
2020-03-12,IRN,Kordestan,1,1,1,1,1,0,0,0,93.0,93,1603011.0
2020-03-12,IRN,Lorestan,1,1,1,1,1,0,0,0,208.0,236,1760649.0
2020-03-12,IRN,Markazi,1,1,1,1,1,0,0,0,461.0,616,1429475.0
2020-03-12,IRN,Mazandaran,1,1,1,1,1,0,0,0,978.0,1017,3283582.0
2020-03-12,IRN,North Khorasan,1,1,1,1,1,0,0,0,45.0,45,863092.0
2020-03-12,IRN,Qazvin,1,1,1,1,1,0,0,0,279.0,279,1273761.0
2020-03-12,IRN,Qom,1,1,1,1,1,1,0,0,732.0,838,1292283.0
2020-03-12,IRN,Razavi Khorasan,1,1,1,1,1,0,0,0,276.0,336,6434501.0
2020-03-12,IRN,Semnan,1,1,1,1,1,0,0,0,307.0,317,702360.0
2020-03-12,IRN,Sistan and Baluchestan,1,1,1,1,1,0,0,0,49.0,56,2775014.0
2020-03-12,IRN,South Khorasan,1,1,1,1,1,0,0,0,75.0,82,768898.0
2020-03-12,IRN,Tehran,1,1,1,1,1,0,0,0,1979.0,2577,13267637.0
2020-03-12,IRN,West Azarbaijan,1,1,1,1,1,0,0,0,115.0,115,3265219.0
2020-03-12,IRN,Yazd,1,1,1,1,1,0,0,0,169.0,169,1138533.0
2020-03-12,IRN,Zanjan,1,1,1,1,1,0,0,0,116.0,116,1057461.0
2020-03-13,IRN,Alborz,1,1,1,1,1,1,1,0,418.0,527,2712400.0
2020-03-13,IRN,Ardebil,1,1,1,1,1,1,1,0,118.0,118,1270420.0
2020-03-13,IRN,Bushehr,1,1,1,1,1,1,1,0,21.0,21,1163400.0
2020-03-13,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,1,1,0,49.0,49,947763.0
2020-03-13,IRN,East Azarbaijan,1,1,1,1,1,1,1,0,245.0,245,3909652.0
2020-03-13,IRN,Esfahan,1,1,1,1,1,1,1,0,827.0,873,5120850.0
2020-03-13,IRN,Fars,1,1,1,1,1,1,1,0,216.0,244,4851274.0
2020-03-13,IRN,Gilan,1,1,1,1,1,1,1,0,568.0,667,2530696.0
2020-03-13,IRN,Golestan,1,1,1,1,1,1,1,0,234.0,234,1868819.0
2020-03-13,IRN,Hamadan,1,1,1,1,1,1,1,0,101.0,111,1738234.0
2020-03-13,IRN,Hormozgan,1,1,1,1,1,1,1,0,76.0,83,1776415.0
2020-03-13,IRN,Ilam,1,1,1,1,1,1,1,0,75.0,78,580158.0
2020-03-13,IRN,Kerman,1,1,1,1,1,1,1,0,75.0,82,3164718.0
2020-03-13,IRN,Kermanshah,1,1,1,1,1,1,1,0,92.0,99,1952434.0
2020-03-13,IRN,Khuzestan,1,1,1,1,1,1,1,0,157.0,188,4710509.0
2020-03-13,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,1,1,0,26.0,26,713052.0
2020-03-13,IRN,Kordestan,1,1,1,1,1,1,1,0,102.0,102,1603011.0
2020-03-13,IRN,Lorestan,1,1,1,1,1,1,1,0,233.0,261,1760649.0
2020-03-13,IRN,Markazi,1,1,1,1,1,1,1,0,509.0,664,1429475.0
2020-03-13,IRN,Mazandaran,1,1,1,1,1,1,1,0,1170.0,1209,3283582.0
2020-03-13,IRN,North Khorasan,1,1,1,1,1,1,1,0,45.0,45,863092.0
2020-03-13,IRN,Qazvin,1,1,1,1,1,1,1,0,291.0,291,1273761.0
2020-03-13,IRN,Qom,1,1,1,1,1,1,1,0,774.0,880,1292283.0
2020-03-13,IRN,Razavi Khorasan,1,1,1,1,1,1,1,0,386.0,446,6434501.0
2020-03-13,IRN,Semnan,1,1,1,1,1,1,1,0,345.0,355,702360.0
2020-03-13,IRN,Sistan and Baluchestan,1,1,1,1,1,1,1,0,51.0,58,2775014.0
2020-03-13,IRN,South Khorasan,1,1,1,1,1,1,1,0,75.0,82,768898.0
2020-03-13,IRN,Tehran,1,1,1,1,1,1,1,0,2282.0,2880,13267637.0
2020-03-13,IRN,West Azarbaijan,1,1,1,1,1,1,1,0,140.0,140,3265219.0
2020-03-13,IRN,Yazd,1,1,1,1,1,1,1,0,215.0,215,1138533.0
2020-03-13,IRN,Zanjan,1,1,1,1,1,1,1,0,136.0,136,1057461.0
2020-03-14,IRN,Alborz,1,1,1,1,1,1,1,0,552.0,661,2712400.0
2020-03-14,IRN,Ardebil,1,1,1,1,1,1,1,0,151.0,151,1270420.0
2020-03-14,IRN,Bushehr,1,1,1,1,1,1,1,0,28.0,28,1163400.0
2020-03-14,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,1,1,0,49.0,49,947763.0
2020-03-14,IRN,East Azarbaijan,1,1,1,1,1,1,1,0,304.0,304,3909652.0
2020-03-14,IRN,Esfahan,1,1,1,1,1,1,1,0,982.0,1028,5120850.0
2020-03-14,IRN,Fars,1,1,1,1,1,1,1,0,227.0,255,4851274.0
2020-03-14,IRN,Gilan,1,1,1,1,1,1,1,0,681.0,780,2530696.0
2020-03-14,IRN,Golestan,1,1,1,1,1,1,1,0,234.0,234,1868819.0
2020-03-14,IRN,Hamadan,1,1,1,1,1,1,1,0,108.0,118,1738234.0
2020-03-14,IRN,Hormozgan,1,1,1,1,1,1,1,0,76.0,83,1776415.0
2020-03-14,IRN,Ilam,1,1,1,1,1,1,1,0,81.0,84,580158.0
2020-03-14,IRN,Kerman,1,1,1,1,1,1,1,0,75.0,82,3164718.0
2020-03-14,IRN,Kermanshah,1,1,1,1,1,1,1,0,100.0,107,1952434.0
2020-03-14,IRN,Khuzestan,1,1,1,1,1,1,1,0,205.0,236,4710509.0
2020-03-14,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,1,1,0,26.0,26,713052.0
2020-03-14,IRN,Kordestan,1,1,1,1,1,1,1,0,107.0,107,1603011.0
2020-03-14,IRN,Lorestan,1,1,1,1,1,1,1,0,235.0,263,1760649.0
2020-03-14,IRN,Markazi,1,1,1,1,1,1,1,0,624.0,779,1429475.0
2020-03-14,IRN,Mazandaran,1,1,1,1,1,1,1,0,1187.0,1226,3283582.0
2020-03-14,IRN,North Khorasan,1,1,1,1,1,1,1,0,46.0,46,863092.0
2020-03-14,IRN,Qazvin,1,1,1,1,1,1,1,0,338.0,338,1273761.0
2020-03-14,IRN,Qom,1,1,1,1,1,1,1,0,806.0,912,1292283.0
2020-03-14,IRN,Razavi Khorasan,1,1,1,1,1,1,1,0,416.0,476,6434501.0
2020-03-14,IRN,Semnan,1,1,1,1,1,1,1,0,392.0,402,702360.0
2020-03-14,IRN,Sistan and Baluchestan,1,1,1,1,1,1,1,0,53.0,60,2775014.0
2020-03-14,IRN,South Khorasan,1,1,1,1,1,1,1,0,79.0,86,768898.0
2020-03-14,IRN,Tehran,1,1,1,1,1,1,1,0,2629.0,3227,13267637.0
2020-03-14,IRN,West Azarbaijan,1,1,1,1,1,1,1,0,171.0,171,3265219.0
2020-03-14,IRN,Yazd,1,1,1,1,1,1,1,0,288.0,288,1138533.0
2020-03-14,IRN,Zanjan,1,1,1,1,1,1,1,0,167.0,167,1057461.0
