date,adm0_name,adm1_name,school_closure,travel_ban_local_opt,no_gathering,travel_ban_intl_out,work_from_home,testing_regime,home_isolation,religious_closure,cum_confirmed_cases,cum_confirmed_cases_imputed,population
2020-03-15,IRN,Alborz,1,1,1,1,1,1,1,0,619.0,728,2712400.0
2020-03-15,IRN,Ardebil,1,1,1,1,1,1,1,0,151.0,151,1270420.0
2020-03-15,IRN,Bushehr,1,1,1,1,1,1,1,0,34.0,34,1163400.0
2020-03-15,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,1,1,0,49.0,49,947763.0
2020-03-15,IRN,East Azarbaijan,1,1,1,1,1,1,1,0,340.0,340,3909652.0
2020-03-15,IRN,Esfahan,1,1,1,1,1,1,1,0,1108.0,1154,5120850.0
2020-03-15,IRN,Fars,1,1,1,1,1,1,1,0,236.0,264,4851274.0
2020-03-15,IRN,Gilan,1,1,1,1,1,1,1,0,724.0,823,2530696.0
2020-03-15,IRN,Golestan,1,1,1,1,1,1,1,0,259.0,259,1868819.0
2020-03-15,IRN,Hamadan,1,1,1,1,1,1,1,0,119.0,129,1738234.0
2020-03-15,IRN,Hormozgan,1,1,1,1,1,1,1,0,83.0,90,1776415.0
2020-03-15,IRN,Ilam,1,1,1,1,1,1,1,0,99.0,102,580158.0
2020-03-15,IRN,Kerman,1,1,1,1,1,1,1,0,82.0,89,3164718.0
2020-03-15,IRN,Kermanshah,1,1,1,1,1,1,1,0,113.0,120,1952434.0
2020-03-15,IRN,Khuzestan,1,1,1,1,1,1,1,0,237.0,268,4710509.0
2020-03-15,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,1,1,0,27.0,27,713052.0
2020-03-15,IRN,Kordestan,1,1,1,1,1,1,1,0,134.0,134,1603011.0
2020-03-15,IRN,Lorestan,1,1,1,1,1,1,1,0,287.0,315,1760649.0
2020-03-15,IRN,Markazi,1,1,1,1,1,1,1,0,624.0,779,1429475.0
2020-03-15,IRN,Mazandaran,1,1,1,1,1,1,1,0,1259.0,1298,3283582.0
2020-03-15,IRN,North Khorasan,1,1,1,1,1,1,1,0,52.0,52,863092.0
2020-03-15,IRN,Qazvin,1,1,1,1,1,1,1,0,360.0,360,1273761.0
2020-03-15,IRN,Qom,1,1,1,1,1,1,1,0,890.0,996,1292283.0
2020-03-15,IRN,Razavi Khorasan,1,1,1,1,1,1,1,0,559.0,619,6434501.0
2020-03-15,IRN,Semnan,1,1,1,1,1,1,1,0,433.0,443,702360.0
2020-03-15,IRN,Sistan and Baluchestan,1,1,1,1,1,1,1,0,59.0,66,2775014.0
2020-03-15,IRN,South Khorasan,1,1,1,1,1,1,1,0,97.0,104,768898.0
2020-03-15,IRN,Tehran,1,1,1,1,1,1,1,0,2880.0,3478,13267637.0
2020-03-15,IRN,West Azarbaijan,1,1,1,1,1,1,1,0,189.0,189,3265219.0
2020-03-15,IRN,Yazd,1,1,1,1,1,1,1,0,324.0,324,1138533.0
2020-03-15,IRN,Zanjan,1,1,1,1,1,1,1,0,199.0,199,1057461.0
2020-03-16,IRN,Alborz,1,1,1,1,1,1,1,0,668.0,777,2712400.0
2020-03-16,IRN,Ardebil,1,1,1,1,1,1,1,0,181.0,181,1270420.0
2020-03-16,IRN,Bushehr,1,1,1,1,1,1,1,0,38.0,38,1163400.0
2020-03-16,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,1,1,0,52.0,52,947763.0
2020-03-16,IRN,East Azarbaijan,1,1,1,1,1,1,1,0,375.0,375,3909652.0
2020-03-16,IRN,Esfahan,1,1,1,1,1,1,1,0,1226.0,1272,5120850.0
2020-03-16,IRN,Fars,1,1,1,1,1,1,1,0,279.0,307,4851274.0
2020-03-16,IRN,Gilan,1,1,1,1,1,1,1,0,742.0,841,2530696.0
2020-03-16,IRN,Golestan,1,1,1,1,1,1,1,0,301.0,301,1868819.0
2020-03-16,IRN,Hamadan,1,1,1,1,1,1,1,0,131.0,141,1738234.0
2020-03-16,IRN,Hormozgan,1,1,1,1,1,1,1,0,99.0,106,1776415.0
2020-03-16,IRN,Ilam,1,1,1,1,1,1,1,0,101.0,104,580158.0
2020-03-16,IRN,Kerman,1,1,1,1,1,1,1,0,95.0,102,3164718.0
2020-03-16,IRN,Kermanshah,1,1,1,1,1,1,1,0,129.0,136,1952434.0
2020-03-16,IRN,Khuzestan,1,1,1,1,1,1,1,0,290.0,321,4710509.0
2020-03-16,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,1,1,0,32.0,32,713052.0
2020-03-16,IRN,Kordestan,1,1,1,1,1,1,1,0,165.0,165,1603011.0
2020-03-16,IRN,Lorestan,1,1,1,1,1,1,1,0,287.0,315,1760649.0
2020-03-16,IRN,Markazi,1,1,1,1,1,1,1,0,638.0,793,1429475.0
2020-03-16,IRN,Mazandaran,1,1,1,1,1,1,1,0,1355.0,1394,3283582.0
2020-03-16,IRN,North Khorasan,1,1,1,1,1,1,1,0,97.0,97,863092.0
2020-03-16,IRN,Qazvin,1,1,1,1,1,1,1,0,400.0,400,1273761.0
2020-03-16,IRN,Qom,1,1,1,1,1,1,1,0,909.0,1015,1292283.0
2020-03-16,IRN,Razavi Khorasan,1,1,1,1,1,1,1,0,559.0,619,6434501.0
2020-03-16,IRN,Semnan,1,1,1,1,1,1,1,0,467.0,477,702360.0
2020-03-16,IRN,Sistan and Baluchestan,1,1,1,1,1,1,1,0,70.0,77,2775014.0
2020-03-16,IRN,South Khorasan,1,1,1,1,1,1,1,0,104.0,111,768898.0
2020-03-16,IRN,Tehran,1,1,1,1,1,1,1,0,3080.0,3678,13267637.0
2020-03-16,IRN,West Azarbaijan,1,1,1,1,1,1,1,0,220.0,220,3265219.0
2020-03-16,IRN,Yazd,1,1,1,1,1,1,1,0,375.0,375,1138533.0
2020-03-16,IRN,Zanjan,1,1,1,1,1,1,1,0,214.0,214,1057461.0
2020-03-17,IRN,Alborz,1,1,1,1,1,1,1,0,784.0,893,2712400.0
2020-03-17,IRN,Ardebil,1,1,1,1,1,1,1,0,200.0,200,1270420.0
2020-03-17,IRN,Bushehr,1,1,1,1,1,1,1,0,42.0,42,1163400.0
2020-03-17,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,1,1,0,54.0,54,947763.0
2020-03-17,IRN,East Azarbaijan,1,1,1,1,1,1,1,0,453.0,453,3909652.0
2020-03-17,IRN,Esfahan,1,1,1,1,1,1,1,0,1301.0,1347,5120850.0
2020-03-17,IRN,Fars,1,1,1,1,1,1,1,0,310.0,338,4851274.0
2020-03-17,IRN,Gilan,1,1,1,1,1,1,1,0,787.0,886,2530696.0
2020-03-17,IRN,Golestan,1,1,1,1,1,1,1,0,331.0,331,1868819.0
2020-03-17,IRN,Hamadan,1,1,1,1,1,1,1,0,137.0,147,1738234.0
2020-03-17,IRN,Hormozgan,1,1,1,1,1,1,1,0,105.0,112,1776415.0
2020-03-17,IRN,Ilam,1,1,1,1,1,1,1,0,108.0,111,580158.0
2020-03-17,IRN,Kerman,1,1,1,1,1,1,1,0,114.0,121,3164718.0
2020-03-17,IRN,Kermanshah,1,1,1,1,1,1,1,0,143.0,150,1952434.0
2020-03-17,IRN,Khuzestan,1,1,1,1,1,1,1,0,315.0,346,4710509.0
2020-03-17,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,1,1,0,32.0,32,713052.0
2020-03-17,IRN,Kordestan,1,1,1,1,1,1,1,0,167.0,167,1603011.0
2020-03-17,IRN,Lorestan,1,1,1,1,1,1,1,0,322.0,350,1760649.0
2020-03-17,IRN,Markazi,1,1,1,1,1,1,1,0,685.0,840,1429475.0
2020-03-17,IRN,Mazandaran,1,1,1,1,1,1,1,0,1414.0,1453,3283582.0
2020-03-17,IRN,North Khorasan,1,1,1,1,1,1,1,0,100.0,100,863092.0
2020-03-17,IRN,Qazvin,1,1,1,1,1,1,1,0,426.0,426,1273761.0
2020-03-17,IRN,Qom,1,1,1,1,1,1,1,1,938.0,1044,1292283.0
2020-03-17,IRN,Razavi Khorasan,1,1,1,1,1,1,1,0,622.0,682,6434501.0
2020-03-17,IRN,Semnan,1,1,1,1,1,1,1,0,500.0,510,702360.0
2020-03-17,IRN,Sistan and Baluchestan,1,1,1,1,1,1,1,0,81.0,88,2775014.0
2020-03-17,IRN,South Khorasan,1,1,1,1,1,1,1,0,116.0,123,768898.0
2020-03-17,IRN,Tehran,1,1,1,1,1,1,1,0,3353.0,3951,13267637.0
2020-03-17,IRN,West Azarbaijan,1,1,1,1,1,1,1,0,254.0,254,3265219.0
2020-03-17,IRN,Yazd,1,1,1,1,1,1,1,0,424.0,424,1138533.0
2020-03-17,IRN,Zanjan,1,1,1,1,1,1,1,0,239.0,239,1057461.0
2020-03-18,IRN,Alborz,1,1,1,1,1,1,1,0,860.0,969,2712400.0
2020-03-18,IRN,Ardebil,1,1,1,1,1,1,1,0,210.0,210,1270420.0
2020-03-18,IRN,Bushehr,1,1,1,1,1,1,1,0,46.0,46,1163400.0
2020-03-18,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,1,1,0,58.0,58,947763.0
2020-03-18,IRN,East Azarbaijan,1,1,1,1,1,1,1,0,537.0,537,3909652.0
2020-03-18,IRN,Esfahan,1,1,1,1,1,1,1,0,1463.0,1509,5120850.0
2020-03-18,IRN,Fars,1,1,1,1,1,1,1,0,370.0,398,4851274.0
2020-03-18,IRN,Gilan,1,1,1,1,1,1,1,0,808.0,907,2530696.0
2020-03-18,IRN,Golestan,1,1,1,1,1,1,1,0,351.0,351,1868819.0
2020-03-18,IRN,Hamadan,1,1,1,1,1,1,1,0,150.0,160,1738234.0
2020-03-18,IRN,Hormozgan,1,1,1,1,1,1,1,0,117.0,124,1776415.0
2020-03-18,IRN,Ilam,1,1,1,1,1,1,1,0,118.0,121,580158.0
2020-03-18,IRN,Kerman,1,1,1,1,1,1,1,0,125.0,132,3164718.0
2020-03-18,IRN,Kermanshah,1,1,1,1,1,1,1,0,150.0,157,1952434.0
2020-03-18,IRN,Khuzestan,1,1,1,1,1,1,1,0,343.0,374,4710509.0
2020-03-18,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,1,1,0,45.0,45,713052.0
2020-03-18,IRN,Kordestan,1,1,1,1,1,1,1,0,189.0,189,1603011.0
2020-03-18,IRN,Lorestan,1,1,1,1,1,1,1,0,361.0,389,1760649.0
2020-03-18,IRN,Markazi,1,1,1,1,1,1,1,0,708.0,863,1429475.0
2020-03-18,IRN,Mazandaran,1,1,1,1,1,1,1,0,1475.0,1514,3283582.0
2020-03-18,IRN,North Khorasan,1,1,1,1,1,1,1,0,100.0,100,863092.0
2020-03-18,IRN,Qazvin,1,1,1,1,1,1,1,0,479.0,479,1273761.0
2020-03-18,IRN,Qom,1,1,1,1,1,1,1,1,960.0,1066,1292283.0
2020-03-18,IRN,Razavi Khorasan,1,1,1,1,1,1,1,0,652.0,712,6434501.0
2020-03-18,IRN,Semnan,1,1,1,1,1,1,1,0,560.0,570,702360.0
2020-03-18,IRN,Sistan and Baluchestan,1,1,1,1,1,1,1,0,87.0,94,2775014.0
2020-03-18,IRN,South Khorasan,1,1,1,1,1,1,1,0,137.0,144,768898.0
2020-03-18,IRN,Tehran,1,1,1,1,1,1,1,0,3566.0,4164,13267637.0
2020-03-18,IRN,West Azarbaijan,1,1,1,1,1,1,1,0,296.0,296,3265219.0
2020-03-18,IRN,Yazd,1,1,1,1,1,1,1,0,469.0,469,1138533.0
2020-03-18,IRN,Zanjan,1,1,1,1,1,1,1,0,259.0,259,1057461.0
2020-03-19,IRN,Alborz,1,1,1,1,1,1,1,0,921.0,1030,2712400.0
2020-03-19,IRN,Ardebil,1,1,1,1,1,1,1,0,226.0,226,1270420.0
2020-03-19,IRN,Bushehr,1,1,1,1,1,1,1,0,54.0,54,1163400.0
2020-03-19,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,1,1,0,61.0,61,947763.0
2020-03-19,IRN,East Azarbaijan,1,1,1,1,1,1,1,0,595.0,595,3909652.0
2020-03-19,IRN,Esfahan,1,1,1,1,1,1,1,0,1571.0,1617,5120850.0
2020-03-19,IRN,Fars,1,1,1,1,1,1,1,0,391.0,419,4851274.0
2020-03-19,IRN,Gilan,1,1,1,1,1,1,1,0,881.0,980,2530696.0
2020-03-19,IRN,Golestan,1,1,1,1,1,1,1,0,360.0,360,1868819.0
2020-03-19,IRN,Hamadan,1,1,1,1,1,1,1,0,153.0,163,1738234.0
2020-03-19,IRN,Hormozgan,1,1,1,1,1,1,1,0,122.0,129,1776415.0
2020-03-19,IRN,Ilam,1,1,1,1,1,1,1,0,126.0,129,580158.0
2020-03-19,IRN,Kerman,1,1,1,1,1,1,1,0,139.0,146,3164718.0
2020-03-19,IRN,Kermanshah,1,1,1,1,1,1,1,0,173.0,180,1952434.0
2020-03-19,IRN,Khuzestan,1,1,1,1,1,1,1,0,365.0,396,4710509.0
2020-03-19,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,1,1,0,60.0,60,713052.0
2020-03-19,IRN,Kordestan,1,1,1,1,1,1,1,0,200.0,200,1603011.0
2020-03-19,IRN,Lorestan,1,1,1,1,1,1,1,0,398.0,426,1760649.0
2020-03-19,IRN,Markazi,1,1,1,1,1,1,1,0,755.0,910,1429475.0
2020-03-19,IRN,Mazandaran,1,1,1,1,1,1,1,0,1533.0,1572,3283582.0
2020-03-19,IRN,North Khorasan,1,1,1,1,1,1,1,0,121.0,121,863092.0
2020-03-19,IRN,Qazvin,1,1,1,1,1,1,1,0,526.0,526,1273761.0
2020-03-19,IRN,Qom,1,1,1,1,1,1,1,1,991.0,1097,1292283.0
2020-03-19,IRN,Razavi Khorasan,1,1,1,1,1,1,1,0,702.0,762,6434501.0
2020-03-19,IRN,Semnan,1,1,1,1,1,1,1,0,576.0,586,702360.0
2020-03-19,IRN,Sistan and Baluchestan,1,1,1,1,1,1,1,0,105.0,112,2775014.0
2020-03-19,IRN,South Khorasan,1,1,1,1,1,1,1,0,142.0,149,768898.0
2020-03-19,IRN,Tehran,1,1,1,1,1,1,1,0,3703.0,4301,13267637.0
2020-03-19,IRN,West Azarbaijan,1,1,1,1,1,1,1,0,322.0,322,3265219.0
2020-03-19,IRN,Yazd,1,1,1,1,1,1,1,0,538.0,538,1138533.0
2020-03-19,IRN,Zanjan,1,1,1,1,1,1,1,0,285.0,285,1057461.0
2020-03-20,IRN,Alborz,1,1,1,1,1,1,1,0,1016.0,1125,2712400.0
2020-03-20,IRN,Ardebil,1,1,1,1,1,1,1,0,261.0,261,1270420.0
2020-03-20,IRN,Bushehr,1,1,1,1,1,1,1,0,55.0,55,1163400.0
2020-03-20,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,1,1,0,64.0,64,947763.0
2020-03-20,IRN,East Azarbaijan,1,1,1,1,1,1,1,0,650.0,650,3909652.0
2020-03-20,IRN,Esfahan,1,1,1,1,1,1,1,0,1716.0,1762,5120850.0
2020-03-20,IRN,Fars,1,1,1,1,1,1,1,0,441.0,469,4851274.0
2020-03-20,IRN,Gilan,1,1,1,1,1,1,1,0,980.0,1079,2530696.0
2020-03-20,IRN,Golestan,1,1,1,1,1,1,1,0,375.0,375,1868819.0
2020-03-20,IRN,Hamadan,1,1,1,1,1,1,1,0,158.0,168,1738234.0
2020-03-20,IRN,Hormozgan,1,1,1,1,1,1,1,0,139.0,146,1776415.0
2020-03-20,IRN,Ilam,1,1,1,1,1,1,1,0,146.0,149,580158.0
2020-03-20,IRN,Kerman,1,1,1,1,1,1,1,0,151.0,158,3164718.0
2020-03-20,IRN,Kermanshah,1,1,1,1,1,1,1,0,195.0,202,1952434.0
2020-03-20,IRN,Khuzestan,1,1,1,1,1,1,1,0,375.0,406,4710509.0
2020-03-20,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,1,1,0,61.0,61,713052.0
2020-03-20,IRN,Kordestan,1,1,1,1,1,1,1,0,215.0,215,1603011.0
2020-03-20,IRN,Lorestan,1,1,1,1,1,1,1,0,407.0,435,1760649.0
2020-03-20,IRN,Markazi,1,1,1,1,1,1,1,0,772.0,927,1429475.0
2020-03-20,IRN,Mazandaran,1,1,1,1,1,1,1,0,1617.0,1656,3283582.0
2020-03-20,IRN,North Khorasan,1,1,1,1,1,1,1,0,138.0,138,863092.0
2020-03-20,IRN,Qazvin,1,1,1,1,1,1,1,0,534.0,534,1273761.0
2020-03-20,IRN,Qom,1,1,1,1,1,1,1,1,1027.0,1133,1292283.0
2020-03-20,IRN,Razavi Khorasan,1,1,1,1,1,1,1,0,750.0,810,6434501.0
2020-03-20,IRN,Semnan,1,1,1,1,1,1,1,0,628.0,638,702360.0
2020-03-20,IRN,Sistan and Baluchestan,1,1,1,1,1,1,1,0,113.0,120,2775014.0
2020-03-20,IRN,South Khorasan,1,1,1,1,1,1,1,0,160.0,167,768898.0
2020-03-20,IRN,Tehran,1,1,1,1,1,1,1,0,3923.0,4521,13267637.0
2020-03-20,IRN,West Azarbaijan,1,1,1,1,1,1,1,0,349.0,349,3265219.0
2020-03-20,IRN,Yazd,1,1,1,1,1,1,1,0,587.0,587,1138533.0
2020-03-20,IRN,Zanjan,1,1,1,1,1,1,1,0,329.0,329,1057461.0
2020-03-21,IRN,Alborz,1,1,1,1,1,1,1,0,1071.0,1180,2712400.0
2020-03-21,IRN,Ardebil,1,1,1,1,1,1,1,0,267.0,267,1270420.0
2020-03-21,IRN,Bushehr,1,1,1,1,1,1,1,0,55.0,55,1163400.0
2020-03-21,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,1,1,0,66.0,66,947763.0
2020-03-21,IRN,East Azarbaijan,1,1,1,1,1,1,1,0,722.0,722,3909652.0
2020-03-21,IRN,Esfahan,1,1,1,1,1,1,1,0,1817.0,1863,5120850.0
2020-03-21,IRN,Fars,1,1,1,1,1,1,1,0,463.0,491,4851274.0
2020-03-21,IRN,Gilan,1,1,1,1,1,1,1,0,1037.0,1136,2530696.0
2020-03-21,IRN,Golestan,1,1,1,1,1,1,1,0,381.0,381,1868819.0
2020-03-21,IRN,Hamadan,1,1,1,1,1,1,1,0,163.0,173,1738234.0
2020-03-21,IRN,Hormozgan,1,1,1,1,1,1,1,0,139.0,146,1776415.0
2020-03-21,IRN,Ilam,1,1,1,1,1,1,1,0,164.0,167,580158.0
2020-03-21,IRN,Kerman,1,1,1,1,1,1,1,0,159.0,166,3164718.0
2020-03-21,IRN,Kermanshah,1,1,1,1,1,1,1,0,222.0,229,1952434.0
2020-03-21,IRN,Khuzestan,1,1,1,1,1,1,1,0,406.0,437,4710509.0
2020-03-21,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,1,1,0,73.0,73,713052.0
2020-03-21,IRN,Kordestan,1,1,1,1,1,1,1,0,222.0,222,1603011.0
2020-03-21,IRN,Lorestan,1,1,1,1,1,1,1,0,441.0,469,1760649.0
2020-03-21,IRN,Markazi,1,1,1,1,1,1,1,0,772.0,927,1429475.0
2020-03-21,IRN,Mazandaran,1,1,1,1,1,1,1,0,1645.0,1684,3283582.0
2020-03-21,IRN,North Khorasan,1,1,1,1,1,1,1,0,139.0,139,863092.0
2020-03-21,IRN,Qazvin,1,1,1,1,1,1,1,0,593.0,593,1273761.0
2020-03-21,IRN,Qom,1,1,1,1,1,1,1,1,1047.0,1153,1292283.0
2020-03-21,IRN,Razavi Khorasan,1,1,1,1,1,1,1,0,807.0,867,6434501.0
2020-03-21,IRN,Semnan,1,1,1,1,1,1,1,0,628.0,638,702360.0
2020-03-21,IRN,Sistan and Baluchestan,1,1,1,1,1,1,1,0,118.0,125,2775014.0
2020-03-21,IRN,South Khorasan,1,1,1,1,1,1,1,0,160.0,167,768898.0
2020-03-21,IRN,Tehran,1,1,1,1,1,1,1,0,4155.0,4753,13267637.0
2020-03-21,IRN,West Azarbaijan,1,1,1,1,1,1,1,0,363.0,363,3265219.0
2020-03-21,IRN,Yazd,1,1,1,1,1,1,1,0,639.0,639,1138533.0
2020-03-21,IRN,Zanjan,1,1,1,1,1,1,1,0,364.0,364,1057461.0
2020-03-22,IRN,Alborz,1,1,1,1,1,1,1,0,1131.0,1240,2712400.0
2020-03-22,IRN,Ardebil,1,1,1,1,1,1,1,0,286.0,286,1270420.0
2020-03-22,IRN,Bushehr,1,1,1,1,1,1,1,0,55.0,55,1163400.0
2020-03-22,IRN,Chahar Mahall and Bakhtiari,1,1,1,1,1,1,1,0,68.0,68,947763.0
2020-03-22,IRN,East Azarbaijan,1,1,1,1,1,1,1,0,779.0,779,3909652.0
2020-03-22,IRN,Esfahan,1,1,1,1,1,1,1,0,1904.0,1950,5120850.0
2020-03-22,IRN,Fars,1,1,1,1,1,1,1,0,489.0,517,4851274.0
2020-03-22,IRN,Gilan,1,1,1,1,1,1,1,0,1075.0,1174,2530696.0
2020-03-22,IRN,Golestan,1,1,1,1,1,1,1,0,391.0,391,1868819.0
2020-03-22,IRN,Hamadan,1,1,1,1,1,1,1,0,170.0,180,1738234.0
2020-03-22,IRN,Hormozgan,1,1,1,1,1,1,1,0,141.0,148,1776415.0
2020-03-22,IRN,Ilam,1,1,1,1,1,1,1,0,181.0,184,580158.0
2020-03-22,IRN,Kerman,1,1,1,1,1,1,1,0,167.0,174,3164718.0
2020-03-22,IRN,Kermanshah,1,1,1,1,1,1,1,0,241.0,248,1952434.0
2020-03-22,IRN,Khuzestan,1,1,1,1,1,1,1,0,428.0,459,4710509.0
2020-03-22,IRN,Kohgiluyeh and Buyer Ahmad,1,1,1,1,1,1,1,0,73.0,73,713052.0
2020-03-22,IRN,Kordestan,1,1,1,1,1,1,1,0,238.0,238,1603011.0
2020-03-22,IRN,Lorestan,1,1,1,1,1,1,1,0,474.0,502,1760649.0
2020-03-22,IRN,Markazi,1,1,1,1,1,1,1,0,808.0,963,1429475.0
2020-03-22,IRN,Mazandaran,1,1,1,1,1,1,1,0,1681.0,1720,3283582.0
2020-03-22,IRN,North Khorasan,1,1,1,1,1,1,1,0,165.0,165,863092.0
2020-03-22,IRN,Qazvin,1,1,1,1,1,1,1,0,622.0,622,1273761.0
2020-03-22,IRN,Qom,1,1,1,1,1,1,1,1,1064.0,1170,1292283.0
2020-03-22,IRN,Razavi Khorasan,1,1,1,1,1,1,1,0,849.0,909,6434501.0
2020-03-22,IRN,Semnan,1,1,1,1,1,1,1,0,628.0,638,702360.0
2020-03-22,IRN,Sistan and Baluchestan,1,1,1,1,1,1,1,0,133.0,140,2775014.0
2020-03-22,IRN,South Khorasan,1,1,1,1,1,1,1,0,175.0,182,768898.0
2020-03-22,IRN,Tehran,1,1,1,1,1,1,1,0,4404.0,5002,13267637.0
2020-03-22,IRN,West Azarbaijan,1,1,1,1,1,1,1,0,391.0,391,3265219.0
2020-03-22,IRN,Yazd,1,1,1,1,1,1,1,0,723.0,723,1138533.0
2020-03-22,IRN,Zanjan,1,1,1,1,1,1,1,0,392.0,392,1057461.0
